,id,tweet_text,created_at,source,public_metrics,language,retweet_count,reply_count,like_count,quote_count
2940,1514310432038789124,"RT @DalianaLiu: Don't let the lack of math skills stops you from getting into data science.

The blog below listed some essential skills. I…",2022-04-13 18:31:56+00:00,Twitter for iPhone,"{'retweet_count': 468, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,468,0,0,0
2941,1514310380021063690,"As announced at @bet_bash: Registration now open for next course offerings in https://t.co/reQuKZvPyV Master of Sports Betting program.

Science of Sports Betting
Art of Sports Betting Analytics
Data Engineering for Sports Betting

Classes start May 1

https://t.co/j8OnsKqQrO",2022-04-13 18:31:43+00:00,Twitter Web App,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 5, 'quote_count': 2}",en,1,0,5,2
2942,1514310360819503109,"RT @PythonJobsFeed: DISH is looking for a Data Science Manager
https://t.co/rwPamA5jYh Aurora, CO, United States
( Python  Cloud ) 
#jobsea…",2022-04-13 18:31:39+00:00,pythonbot007,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,2,0,0,0
2943,1514310309393182722,"RT @byLilyV: #FEATURED #COURSES

Machine Learning A-Z�: Hands-On Python &amp; R In Data Science

Learn to create Machine Learning Algorithms in…",2022-04-13 18:31:26+00:00,Twitter,"{'retweet_count': 10, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,10,0,0,0
2944,1514310274941169667,23 Data Science techniques you should know.. https://t.co/QP4uAUaPEI,2022-04-13 18:31:18+00:00,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,0,0,0,0
2945,1514310205269549069,"DISH is looking for a Data Science Manager
https://t.co/rwPamA5jYh Aurora, CO, United States
( Python  Cloud ) 
#jobsearch #Python",2022-04-13 18:31:02+00:00,Twitter,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",en,2,0,1,0
2946,1514310169823485976,RT @mskan_dk: Do you like optimization? Do you like data science? Are you interested in pursuing a PhD at DTU Compute? Then here's an oppor…,2022-04-13 18:30:53+00:00,Twitter Web App,"{'retweet_count': 7, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,7,0,0,0
2947,1514310159836790792,"RT @NBSaphierMD: Despite no measurable benefit of countywide mask mandates, they are still the “go to” action as cases ⬆️. 

If the CDC wan…",2022-04-13 18:30:51+00:00,Twitter for iPhone,"{'retweet_count': 362, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,362,0,0,0
2948,1514310138802364420,"The project team will explore the creation of community based health data cooperatives (HDC) in an immigrant community, considering ethical &amp; legal frameworks, organization management, data security, privacy, computing science, knowledge mobilization
 https://t.co/nvBnjl7FGm",2022-04-13 18:30:46+00:00,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 1}",en,0,0,0,1
2949,1514310079792750594,"RT @Vickyhagan_: JOB VACANCY ‼️
(be ready to travel)

https://t.co/t7uYNwW2TR

Trainers needed(Tech related) in
*Fullstack developer(Larave…",2022-04-13 18:30:32+00:00,Twitter for iPhone,"{'retweet_count': 15, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,15,0,0,0
2950,1514310062612914179,"RT @AymericPM: 📣 Meetup #IA ""Few shot learning / apprendre avec peu d'exemples""
📆 Jeudi 28 avril, 18h30-20h00
🗺 Le Totem, Capucins, #Brest…",2022-04-13 18:30:28+00:00,Twitter for iPad,"{'retweet_count': 7, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",fr,7,0,0,0
2951,1514310026973786113,RT @SistahWilson: @blktechfutures Black Tech Policy Week  @blkintechnology @KaporCenter @Mekaeg @NicolRHoward @_CodeCrew #BlackTechFutures:…,2022-04-13 18:30:19+00:00,Twitter Web App,"{'retweet_count': 6, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,6,0,0,0
2952,1514310019583467525,"Today's New Zealand environmental report must provide a new generation of insight into our life-support system, and a wealth of science data and analysis to measure, understand and accelerate our progress. - Newsroom Pro - $ - https://t.co/PLx8coubQ6",2022-04-13 18:30:17+00:00,Echobox,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",en,0,0,1,0
2953,1514309973018243073,"Computer Science, Computer Engineering
Full-Time Opportunity
Job: Data Warehouse Architect
Company: PACCAR
Location: Renton, WA
https://t.co/HGYhfU0VME",2022-04-13 18:30:06+00:00,Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,0,0,0,0
2954,1514309955800772608,"How do you use data science in healthcare? 

We would love to hear about the various ways this is being used in the UK and around the world.
 #DataScience #HealthResearch #HealthData #HDRFutures https://t.co/3TwKR9dv7s",2022-04-13 18:30:02+00:00,Woofy Social Media Scheduler,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",en,1,0,3,0
2955,1514309946770350088,"Thanks to our annual #WorkTrendIndex Report, Microsoft topped @FastCompany's list of the 10 Most Innovative Companies in Data Science. Read more: https://t.co/4ulSO2qTcI",2022-04-13 18:30:00+00:00,Sprinklr Publishing,"{'retweet_count': 6, 'reply_count': 1, 'like_count': 9, 'quote_count': 0}",en,6,1,9,0
2956,1514309910586175501,"RT @dataiku: With more and more non-experts getting involved to co-build data science and AI projects, low- and no-code AI is on the rise.…",2022-04-13 18:29:51+00:00,Twitter Web App,"{'retweet_count': 6, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,6,0,0,0
2957,1514309866315210752,"RT @iProfessorsProj: ""Data science &amp; machine learning may unlock significant value for universities by ensuring resources are targeted towa…",2022-04-13 18:29:41+00:00,Twitter Web App,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,1,0,0,0
2958,1514309833884938244,RT @Datasciencepath: Get ready to next generation. You can become a Data Scientist in just 6-9 months and start making over 100K remotely.…,2022-04-13 18:29:33+00:00,Twitter for iPhone,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,2,0,0,0
2959,1514309826796568581,"RT @MagnimindA: Enroll for Magnimind Academy Full-Stack Data Science Program and gear up for the future, today.

Let´s build your data jour…",2022-04-13 18:29:31+00:00,Python Data Science Tweets,"{'retweet_count': 7, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,7,0,0,0
2960,1514309810388414471,RT @segalink: Investigation takes a great deal of discipline. You must separate your emotions from what the data is saying. Conjuring data…,2022-04-13 18:29:27+00:00,Twitter for iPhone,"{'retweet_count': 17, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,17,0,0,0
2961,1514309784811491329,"RT @SamdGreat01: Asides from the fact that Chemistry is heavily funded in the US, with your Chemistry or Biochemistry degree, you can do Ms…",2022-04-13 18:29:21+00:00,Twitter for Android,"{'retweet_count': 113, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,113,0,0,0
2962,1514309740758802439,"RT @NBSaphierMD: Despite no measurable benefit of countywide mask mandates, they are still the “go to” action as cases ⬆️. 

If the CDC wan…",2022-04-13 18:29:11+00:00,Twitter for iPad,"{'retweet_count': 362, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,362,0,0,0
2963,1514309729090158595,RT @iamBrianGraham: 100 Days of Code/ Day 82-Basics- 18 days remaining - Mood #WomenWhoCode #Python #AI #nft #VR #STEM #game #BWIAI #IoT #D…,2022-04-13 18:29:08+00:00,Twitter,"{'retweet_count': 11, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,11,0,0,0
2964,1514309698945785857,RT @iamBrianGraham: 100 Days of Code/ Day 82-Basics- 18 days remaining - Mood #WomenWhoCode #Python #AI #nft #VR #STEM #game #BWIAI #IoT #D…,2022-04-13 18:29:01+00:00,Twitter for Android,"{'retweet_count': 11, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,11,0,0,0
2965,1514309632269127681,"RT @DalianaLiu: Don't let the lack of math skills stops you from getting into data science.

The blog below listed some essential skills. I…",2022-04-13 18:28:45+00:00,Twitter for Android,"{'retweet_count': 468, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,468,0,0,0
2966,1514309510919249924,"RT @SamdGreat01: Asides from the fact that Chemistry is heavily funded in the US, with your Chemistry or Biochemistry degree, you can do Ms…",2022-04-13 18:28:16+00:00,Twitter for Android,"{'retweet_count': 113, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,113,0,0,0
2967,1514309432456450061,"RT @Jayson_Marwaha: Real-world data are increasingly being used to inform public health, device regulation, &amp; clinical practice - but RWD u…",2022-04-13 18:27:57+00:00,Twitter for iPhone,"{'retweet_count': 5, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,5,0,0,0
2968,1514309379000000512,"The bizarre drama behind a pinch of moon dust that just sold for $500,000: National Geographic https://t.co/0r424D3UvP 

MORE w/ EcoSearch: https://t.co/UWzdz6pRHj",2022-04-13 18:27:45+00:00,Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,0,0,0,0
2969,1514309319109578762,"RT @Africa_Oxford: Our digital Insaka returns on 29 April at 5 pm GMT with two fantastic speakers  @BouthenaKerken1 , ISAMM, &amp; 
@fox_mouldy…",2022-04-13 18:27:30+00:00,Twitter for iPhone,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,4,0,0,0
2970,1514309314923712519,"RT @DalianaLiu: Don't let the lack of math skills stops you from getting into data science.

The blog below listed some essential skills. I…",2022-04-13 18:27:29+00:00,Twitter for Android,"{'retweet_count': 468, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,468,0,0,0
2971,1514309309638668291,"RT @jeremyphoward: Tip: if you're looking for help getting through a data science interview, @bhutanisanyam1 and the @fastdotai community h…",2022-04-13 18:27:28+00:00,Twitter for Android,"{'retweet_count': 66, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,66,0,0,0
2972,1514309302961557518,"Cosmic Soup is based on real-world scientific data! There is a single light of science, and to brighten it anywhere is to brighten it everywhere - Isaac Asimov https://t.co/Lt1Wp3fBB1 #NFT #NFTs #NFTCommunity #NFTCollection #NFTLaunch #NFTDrop #NFTart",2022-04-13 18:27:26+00:00,Twitter Web App,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 6, 'quote_count': 3}",en,1,0,6,3
2973,1514309246053076995,Published. Science. Open for Peer Review. In God We Trust - All Others Bring Data. https://t.co/2OOHc9cqcP,2022-04-13 18:27:13+00:00,Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",en,0,0,1,0
2974,1514309118827413509,@tenditka To be an app developer a uni degree is probably not a game changer you can learn algorithms and data structures on your own and your work product speaks for you. However some academic degree in a specialty like data science or security could open up some interesting doors.,2022-04-13 18:26:43+00:00,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",en,0,0,1,0
2975,1514309117434908684,"RT @BegiEbi: Here will be a few ""Top 10 For Data Science"" Twiitts in a sequence.
Part 8️⃣
#DataScience #DataScientist #DataAnalytics #Machi…",2022-04-13 18:26:42+00:00,datareadinfo,"{'retweet_count': 14, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,14,0,0,0
2976,1514309093904818184,RT @BerkeleyData: Explore UC Berkeley’s online Master of Information and Data Science program. Programming experience required. https://t.c…,2022-04-13 18:26:37+00:00,Twitter Web App,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,1,0,0,0
2977,1514309070752296962,"RT @DalianaLiu: Don't let the lack of math skills stops you from getting into data science.

The blog below listed some essential skills. I…",2022-04-13 18:26:31+00:00,Twitter for Android,"{'retweet_count': 468, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,468,0,0,0
2978,1514309044084875266,RT @Datascience__: Data Science for Business: What You Need to Know about Data Mining and Data-Analytic Thinking https://t.co/xO9OCPlrHl  #…,2022-04-13 18:26:25+00:00,Twitter Web App,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,4,0,0,0
2979,1514308956394459136,RT @NASAMars: NASA’s MAVEN mission and the United Arab Emirates’ Hope Probe mission are paving the way toward greater scientific collaborat…,2022-04-13 18:26:04+00:00,Twitter for Android,"{'retweet_count': 92, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,92,0,0,0
2980,1514308856398204935,"RT @hudson_chatbots: Data Science Deconstructed

#Infographics #MachineLearning #AI #Python #DataScience 
#BigData #DeepLearning #IoT #NLP…",2022-04-13 18:25:40+00:00,AdvanceML,"{'retweet_count': 91, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,91,0,0,0
2981,1514308844310216713,"RT @SamdGreat01: Asides from the fact that Chemistry is heavily funded in the US, with your Chemistry or Biochemistry degree, you can do Ms…",2022-04-13 18:25:37+00:00,Twitter for Android,"{'retweet_count': 113, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,113,0,0,0
2982,1514308503787220993,"Enroll for Magnimind Academy Full-Stack Data Science Program and gear up for the future, today.

Let´s build your data journey together!

Visit us: https://t.co/viYZLaLbKA

#magnimindacademy #Career #DataScience #SiliconValley #machinelearning #deeplearning #Python #pandas https://t.co/3TBhgmw8lg",2022-04-13 18:24:16+00:00,Buffer,"{'retweet_count': 7, 'reply_count': 0, 'like_count': 16, 'quote_count': 0}",en,7,0,16,0
2983,1514308394022285313,RT @NASAMars: NASA’s MAVEN mission and the United Arab Emirates’ Hope Probe mission are paving the way toward greater scientific collaborat…,2022-04-13 18:23:50+00:00,Twitter for Android,"{'retweet_count': 92, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,92,0,0,0
2984,1514308377379229703,"RT @SamdGreat01: Asides from the fact that Chemistry is heavily funded in the US, with your Chemistry or Biochemistry degree, you can do Ms…",2022-04-13 18:23:46+00:00,Twitter Web App,"{'retweet_count': 113, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,113,0,0,0
2985,1514308351324303363,"RT @Jayson_Marwaha: Real-world data are increasingly being used to inform public health, device regulation, &amp; clinical practice - but RWD u…",2022-04-13 18:23:40+00:00,Twitter for iPhone,"{'retweet_count': 5, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,5,0,0,0
2986,1514308215210717187,"RT @NBSaphierMD: Despite no measurable benefit of countywide mask mandates, they are still the “go to” action as cases ⬆️. 

If the CDC wan…",2022-04-13 18:23:07+00:00,Twitter for iPhone,"{'retweet_count': 362, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,362,0,0,0
2987,1514308184051097600,"We agree - great thread, @VictimOfMaths. In data science, it's the visuals that tell the story. How you present your data can significantly sway how others respond to the numbers. https://t.co/tgtnSdYaCq",2022-04-13 18:23:00+00:00,Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",en,0,0,2,0
2988,1514308171552022532,"For faculty associated with AI and Data Science programs in Indian universities. A survey to map AI and data science programs in India.
@ravi_iitm @mishumausam @ainvvy please share among your networks. https://t.co/ShHvqgJeqs",2022-04-13 18:22:57+00:00,Twitter for Android,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,2,0,0,0
2989,1514308135523012608,"Computer Science Homework Help Walden University Data Models Operating Systems Worksheet

Data models https://t.co/455aRIc9cV",2022-04-13 18:22:48+00:00,Revive Social App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,0,0,0,0
2990,1514308054866665475,"RT @SamdGreat01: Asides from the fact that Chemistry is heavily funded in the US, with your Chemistry or Biochemistry degree, you can do Ms…",2022-04-13 18:22:29+00:00,Twitter for Android,"{'retweet_count': 113, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,113,0,0,0
2991,1514308004740427780,RT @BubbasRanch: @Kenneth72712993 @CrispyCX @OscarsWild1 @Canadianworker2 @jimdtweet @rockandroll432 @ShockTraumaNP @try2golf @ponycar06 @r…,2022-04-13 18:22:17+00:00,Twitter for iPhone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,1,0,0,0
2992,1514308003645861891,RT @Datascience__: 8 Free MIT Courses to Learn Data Science Online https://t.co/O9tf4bRRJy  #DataScience,2022-04-13 18:22:17+00:00,inter discipl,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,2,0,0,0
2993,1514307953356001281,RT @machinelearnflx: Statistics for Data Science with Python https://t.co/LeRphn9DCl  #machinelearning #datascience #bigdata #AI #learning…,2022-04-13 18:22:05+00:00,Twitter for iPhone,"{'retweet_count': 54, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,54,0,0,0
2994,1514307875044274179,"Innovation and data science &amp; analytics are core components for nursing PhD programs. Meeting the demands and complexity of healthcare systems.
#التمريض
#Nursing https://t.co/ga7HACjav7",2022-04-13 18:21:46+00:00,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 6, 'quote_count': 0}",en,0,0,6,0
2995,1514307853565181957,8 Free MIT Courses to Learn Data Science Online https://t.co/O9tf4bRRJy  #DataScience,2022-04-13 18:21:41+00:00,Postmatico,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",en,2,0,2,0
2996,1514307847269535747,"@RandPaul We never voted for @CDCDirector, she has been a cancer to all of us!!!!  Playing politics in lieu of science. Skewing data to try to implement mandates!",2022-04-13 18:21:39+00:00,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,0,0,0,0
2997,1514307703505518593,"RT @DalianaLiu: Don't let the lack of math skills stops you from getting into data science.

The blog below listed some essential skills. I…",2022-04-13 18:21:05+00:00,Twitter for Android,"{'retweet_count': 468, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,468,0,0,0
2998,1514307550996488200,RT @planet: Planet's @rsimmon will join @KQED’s Science reporter @DanielleVenton to share an immersive look into the spread of wildfires us…,2022-04-13 18:20:29+00:00,Twitter for iPhone,"{'retweet_count': 8, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,8,0,0,0
2999,1514307461229948931,RT @WesleyLowery: the media comprehensively covered the racial disparities in the COVID pandemic. @AdamSerwer and others noted then and thi…,2022-04-13 18:20:07+00:00,Twitter for Android,"{'retweet_count': 570, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,570,0,0,0
3000,1514307426287296519,@Dabbott80 @CityNewsTO @equity_DDSB @DDSBSchools @DurhamHealth @OC4RC @drmwarner @CP24 @JimmyMarkovski No its not you can home school or do online schooling that'd how it works right? You wouldn't want to be a Hypocrite now that the science and data doesn't side with your agenda?,2022-04-13 18:19:59+00:00,Twitter for Android,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",en,0,2,0,0
3001,1514307384814059527,@pax_jorgenson @ClayTravis What is your science and data to back that up ? And why are only Democrats testing positive?,2022-04-13 18:19:49+00:00,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,0,0,0,0
3002,1514307216160874496,"RT @ZLabe: This is one of my favorite visuals, especially this time of year (season transitions) - migration patterns of birds varying with…",2022-04-13 18:19:09+00:00,Twitter Web App,"{'retweet_count': 126, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,126,0,0,0
3003,1514307117800296453,"RT @vijay_r_kumar: Excited to announce our new data science online masters program led by Professors @zgives, Susan Davidson, @boonthauloo,…",2022-04-13 18:18:46+00:00,Twitter for iPhone,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,3,0,0,0
3004,1514307105573986310,"The Data Science Intensive  merchandise has arrived... #DSI

 https://t.co/Yyg57tIQqF 

Entering the home straight after 11 grueling weeks... https://t.co/s6oo0pArkn",2022-04-13 18:18:43+00:00,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,0,0,0,0
3005,1514307078906855425,"The #WiDSPodcast has surpassed over 100k downloads! Thank you to all of the podcast guests including @craragon @thkukutai @donotclassify @lama_moussawi for sharing your insights, journeys, &amp; careers in data science across the globe. Season5 launches in May!https://t.co/Ev83tf8Oxp",2022-04-13 18:18:36+00:00,Twitter Web App,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",en,1,0,3,0
3006,1514306912623415300,"Learn Data Science for Free: Top 10 No-paid Courses to Take Up

https://t.co/uSYohkEFzN

#quematics #datascience #informative #freecourse https://t.co/zagdFKTRjK",2022-04-13 18:17:57+00:00,Woofy Social Media Scheduler,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,0,0,0,0
3007,1514306893237436429,"RT @DalianaLiu: Don't let the lack of math skills stops you from getting into data science.

The blog below listed some essential skills. I…",2022-04-13 18:17:52+00:00,Twitter for Android,"{'retweet_count': 468, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,468,0,0,0
3008,1514306831824338951,RT @dev_discourse: NASA's MAVEN and UAE's Hope Probe Mars missions agree to exchange data https://t.co/9aaxV1n1dU,2022-04-13 18:17:37+00:00,Twitter Web App,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,2,0,0,0
3009,1514306826820591620,RT @RSS_DatEthGov: The commissioned review of health data sharing for research and analysis is evangelical about the need for professional…,2022-04-13 18:17:36+00:00,Twitter Web App,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,3,0,0,0
3010,1514306783212453892,"RT @SamdGreat01: Asides from the fact that Chemistry is heavily funded in the US, with your Chemistry or Biochemistry degree, you can do Ms…",2022-04-13 18:17:26+00:00,Twitter for Android,"{'retweet_count': 113, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,113,0,0,0
3011,1514306758184947725,RT @machinelearnflx: 23 Data Science Techniques You Should Know! https://t.co/CuZ3ASJFZp  #DataScience,2022-04-13 18:17:20+00:00,Twitter for Android,"{'retweet_count': 105, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,105,0,0,0
3012,1514306715633664000,"RT @NBSaphierMD: Despite no measurable benefit of countywide mask mandates, they are still the “go to” action as cases ⬆️. 

If the CDC wan…",2022-04-13 18:17:10+00:00,Twitter Web App,"{'retweet_count': 362, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,362,0,0,0
3013,1514306700865507328,"RT @DalianaLiu: Don't let the lack of math skills stops you from getting into data science.

The blog below listed some essential skills. I…",2022-04-13 18:17:06+00:00,Twitter for Android,"{'retweet_count': 468, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,468,0,0,0
3014,1514306606384697349,RT @machinelearnflx: Statistics for Data Science with Python https://t.co/LeRphn9DCl  #machinelearning #datascience #bigdata #AI #learning…,2022-04-13 18:16:44+00:00,BotSecx,"{'retweet_count': 54, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,54,0,0,0
3015,1514306584737828865,RT @machinelearnflx: Statistics for Data Science with Python https://t.co/LeRphn9DCl  #machinelearning #datascience #bigdata #AI #learning…,2022-04-13 18:16:38+00:00,Twitter for Android,"{'retweet_count': 54, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,54,0,0,0
3016,1514306564575875072,"RT @SamdGreat01: Asides from the fact that Chemistry is heavily funded in the US, with your Chemistry or Biochemistry degree, you can do Ms…",2022-04-13 18:16:34+00:00,Twitter for Android,"{'retweet_count': 113, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,113,0,0,0
3017,1514306525094977537,"The project team will explore the creation of community based health data cooperatives (HDC) in an immigrant community, considering ethical &amp; legal frameworks, organization management, data security, privacy, computing science, knowledge mobilization
 https://t.co/nvBnjl7FGm",2022-04-13 18:16:24+00:00,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 1}",en,0,0,0,1
3018,1514306432010797059,"The commissioned review of health data sharing for research and analysis is evangelical about the need for professional pathways for analysts and open science practices, But this is a nice summary of the work on privacy, including technologies and public good considerations https://t.co/GALTIl6beF",2022-04-13 18:16:02+00:00,TweetDeck,"{'retweet_count': 3, 'reply_count': 1, 'like_count': 4, 'quote_count': 0}",en,3,1,4,0
3019,1514306428001046528,"This is a captivating article that has great data and insights from @scifri  by @emaculategirl and @laurenjyoung617
https://t.co/JceqXa9MOP 
#STEM #edtech #languagelearning #teaching #langchat",2022-04-13 18:16:01+00:00,Buffer,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",en,0,0,1,0
3020,1514306405125492736,Attending the @BadgerTrust @shropsbadgers webinar this evening to learn more on the science behind the bTB data that is being manipulated. #canthecull #badgers #badgertrust https://t.co/MkGr9CuWsY,2022-04-13 18:15:56+00:00,Twitter for iPhone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",en,1,0,5,0
3021,1514306332832276488,"@RiaRex2 @Independent_ie @fionnansheahan Bed wetting the expression of people who allow a virus to dominate there life while not moving on when the data, figures and science say so. Good luck and stay safe with your fear and hysteria but don't expect the rest to follow suit!!!",2022-04-13 18:15:38+00:00,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",en,0,0,1,0
3022,1514306179295776768,"RT @SyedSaddiq: We should advocate the usage of medical cannabis openly.

It is no longer a taboo. It has been proven by data &amp; science tha…",2022-04-13 18:15:02+00:00,Twitter for iPhone,"{'retweet_count': 216, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,216,0,0,0
3023,1514306169388605446,The teams responsible for fraud and financial crime compliance programs must be equipped with the right data knowledge and tools to make #datadriven risk-based decisions. Read more on the importance of data science in fraud compliance in our latest blog 👉 https://t.co/Yzqh1MfvyT,2022-04-13 18:14:59+00:00,HubSpot,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,0,0,0,0
3024,1514306058398969856,"@AmitAryaMD @OCDSB Please provide the research report that presents methodology, data and analysis to support the effectiveness of mask mandate.

Alternatively, stop pretending this is about ""follow the science"".",2022-04-13 18:14:33+00:00,Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,0,0,0,0
3025,1514306049477537792,RT @pythonbot_: Machine Learning: 4 Books in 1: A Complete Overview for Beginners to Master the Basics of Python Programming and Understand…,2022-04-13 18:14:31+00:00,Twitter Web App,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,3,0,0,0
3026,1514306010990661632,RT @BucciVanni: Colonization of the live biotherapeutic product VE303 and modulation o... https://t.co/aFhffzzKuj another amazing collabora…,2022-04-13 18:14:22+00:00,Twitter for Android,"{'retweet_count': 6, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,6,0,0,0
3027,1514305989511626754,"RT @univbordeaux: #Agenda Pour tout savoir sur l'#opendata, de sa création à son utilisation, assistez au Knowledge Café ""L'open data sous…",2022-04-13 18:14:17+00:00,Twitter for iPhone,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",fr,4,0,0,0
3028,1514305851749711875,RT @pythonbot_: Machine Learning: 4 Books in 1: A Complete Overview for Beginners to Master the Basics of Python Programming and Understand…,2022-04-13 18:13:44+00:00,Python_Bots,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,3,0,0,0
