,id,tweet_text,created_at,source,public_metrics,language,retweet_count,reply_count,like_count,quote_count
566,1518728337937498112,"RT @Cary_Elwes: Bit not by a ROUS but a rattlesnake. Grateful to the staff of Malibu Urgent Care, LA County Fire Dept. and the staff and me…",2022-04-25 23:07:07+00:00,Twitter for Android,"{'retweet_count': 359, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,359,0,0,0
567,1518728329385418753,"RT @Cary_Elwes: Bit not by a ROUS but a rattlesnake. Grateful to the staff of Malibu Urgent Care, LA County Fire Dept. and the staff and me…",2022-04-25 23:07:04+00:00,Twitter for iPhone,"{'retweet_count': 359, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,359,0,0,0
568,1518728321495937027,"RT @Cary_Elwes: Bit not by a ROUS but a rattlesnake. Grateful to the staff of Malibu Urgent Care, LA County Fire Dept. and the staff and me…",2022-04-25 23:07:03+00:00,Twitter Web App,"{'retweet_count': 359, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,359,0,0,0
569,1518728291087233024,"What use is a toothless rattlesnake ? Why, none at all! https://t.co/gbG9pV33gc",2022-04-25 23:06:55+00:00,Twitter for iPad,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,0,0,0,0
570,1518728273340997632,"RT @Cary_Elwes: Bit not by a ROUS but a rattlesnake. Grateful to the staff of Malibu Urgent Care, LA County Fire Dept. and the staff and me…",2022-04-25 23:06:51+00:00,Twitter for iPad,"{'retweet_count': 359, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,359,0,0,0
571,1518728069808279552,"RT @Cary_Elwes: Bit not by a ROUS but a rattlesnake. Grateful to the staff of Malibu Urgent Care, LA County Fire Dept. and the staff and me…",2022-04-25 23:06:03+00:00,Twitter Web App,"{'retweet_count': 359, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,359,0,0,0
572,1518727949960183809,"@GigiSh96 Absolutely 🐛🐛🥕🥕, except last year we had a surprise rattlesnake in the red leaf lettuce . That was a shocker",2022-04-25 23:05:34+00:00,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,0,0,0,0
573,1518727658221174784,https://t.co/sOGWtq6fIu,2022-04-25 23:04:24+00:00,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",und,0,0,0,0
574,1518727608598474754,Getting bitten on the finger while fuckin' around with a rattlesnake is the most Dread Pirate Roberts shit in history. https://t.co/DljL714uLK,2022-04-25 23:04:13+00:00,Twitter Web App,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 5, 'quote_count': 0}",en,0,1,5,0
575,1518727306658918400,My pet rattlesnake https://t.co/9HDfxf8sVB,2022-04-25 23:03:01+00:00,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,0,0,0,0
576,1518727106183806977,"RT @Cary_Elwes: Bit not by a ROUS but a rattlesnake. Grateful to the staff of Malibu Urgent Care, LA County Fire Dept. and the staff and me…",2022-04-25 23:02:13+00:00,Twitter for iPhone,"{'retweet_count': 359, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,359,0,0,0
577,1518726961178292224,"""Princess Bride"" actor Cary Elwes said he’s “recovering well” after being bitten by a rattlesnake. https://t.co/t1Qv3zFdsq",2022-04-25 23:01:38+00:00,Twitter Web App,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 7, 'quote_count': 3}",en,1,0,7,3
578,1518726810766397449,"RT @Cary_Elwes: Bit not by a ROUS but a rattlesnake. Grateful to the staff of Malibu Urgent Care, LA County Fire Dept. and the staff and me…",2022-04-25 23:01:02+00:00,Twitter Web App,"{'retweet_count': 359, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,359,0,0,0
579,1518726782349987840,Princess Bride actor Cary Elwes shares picture of ‘life-threatening’ rattlesnake bite https://t.co/0bzDMURBIp,2022-04-25 23:00:56+00:00,Echobox,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,0,0,0,0
580,1518726781058093058,"RT @Cary_Elwes: Bit not by a ROUS but a rattlesnake. Grateful to the staff of Malibu Urgent Care, LA County Fire Dept. and the staff and me…",2022-04-25 23:00:55+00:00,Twitter Web App,"{'retweet_count': 359, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,359,0,0,0
581,1518726768219365376,RT @enews: Princess Bride's Cary Elwes Airlifted to Hospital After Rattlesnake Bite https://t.co/rYBxniDwRF,2022-04-25 23:00:52+00:00,Twitter Web App,"{'retweet_count': 9, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,9,0,0,0
582,1518726754113925128,‘Princess Bride’ star Cary Elwes hospitalized after rattlesnake bite https://t.co/KePMMWEocu,2022-04-25 23:00:49+00:00,WordPress.com,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,0,0,0,0
583,1518726472466268160,And keep an eye out for rattlesnakes - it is a very good idea to give your dogs three consecutive years of rattlesnake aversion training. https://t.co/qjrVzIyHe1,2022-04-25 22:59:42+00:00,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,0,0,0,0
584,1518726088318496769,Actor @Cary_Elwes airlifted to UCLA Medical Centre. He was bitten by a rattlesnake while doing yardwork in #Malibu. -Shirley McQueen  https://t.co/tsKGAZhHDF https://t.co/4doLQrKPUV,2022-04-25 22:58:10+00:00,SoCast Digital,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",en,0,1,0,0
585,1518726062959702028,"‘Princess Bride’ actor bitten by rattlesnake, shares photo of injury https://t.co/IfiO4eSWSM",2022-04-25 22:58:04+00:00,TweetDeck,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",en,0,1,1,0
586,1518725924052926464,@Yuventria Ravenclaw and rattlesnake...idk why I got rattlesnake https://t.co/604yQF3aq5,2022-04-25 22:57:31+00:00,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,0,0,0,0
587,1518725818905767936,"RT @Cary_Elwes: Bit not by a ROUS but a rattlesnake. Grateful to the staff of Malibu Urgent Care, LA County Fire Dept. and the staff and me…",2022-04-25 22:57:06+00:00,Twitter Web App,"{'retweet_count': 359, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,359,0,0,0
588,1518725814421901312,RT @Atimad101: (CNS)  Actor Cary Elwes 59 was taken to a hosp after being bitten by a rattlesnake while doing yard work near his Malibu hom…,2022-04-25 22:57:05+00:00,Twitter for Android,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,1,0,0,0
589,1518725765990260736,Check out 1 Tiny Rattlesnake  #9524  Taxidermy Diamondback Sidewinder  https://t.co/xKreh5IWSs via @eBay,2022-04-25 22:56:53+00:00,Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,0,0,0,0
590,1518725616094351360,@Rattlesnake_Q X-ray أشعة وليس إشاعه 🤣,2022-04-25 22:56:18+00:00,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",ar,0,0,0,0
591,1518725572972720129,"RT @Cary_Elwes: Bit not by a ROUS but a rattlesnake. Grateful to the staff of Malibu Urgent Care, LA County Fire Dept. and the staff and me…",2022-04-25 22:56:07+00:00,Twitter Web App,"{'retweet_count': 359, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,359,0,0,0
592,1518725494769922048,People with severe COVID had high levels of sPLA2-IIA -this is enzyme similar to the one in rattlesnake venom that binds to receptors in muscles and paralyze them. In people sPLA2-IIA in high quantities can “shred” vital organs #COVID19 #Venom #VaccineSideEffects https://t.co/AIMsYxe127,2022-04-25 22:55:49+00:00,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,0,0,0,0
593,1518725329883303937,"Like It👍 from Gift Sets in Amazon

SalesRank No.128😉

Jabon de Vibora de Cascabel

Rattlesnake Soap - Jabon Aceite de Vibora

https://t.co/cyjcnkEzD8",2022-04-25 22:55:09+00:00,Twitter,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,0,0,0,0
594,1518724985098973184,"RT @Cary_Elwes: Bit not by a ROUS but a rattlesnake. Grateful to the staff of Malibu Urgent Care, LA County Fire Dept. and the staff and me…",2022-04-25 22:53:47+00:00,Twitter for iPhone,"{'retweet_count': 359, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,359,0,0,0
595,1518724845483134977,"Not veterinary advice — but there is a rattlesnake 🐍 vaccine for dogs. 

Many people aren’t even aware that it exists. 

Now that the weather is heating up, Piper will be getting hers shortly. 

It can drastically reduce the misery of a snake bite. 💙🐶 #dogs #dogsoftwitter",2022-04-25 22:53:14+00:00,Twitter for iPhone,"{'retweet_count': 3, 'reply_count': 2, 'like_count': 10, 'quote_count': 1}",en,3,2,10,1
596,1518724807784812544,"RT @ABC7: Actor Cary Elwes, known for his role in ""The Princess Bride,"" is recovering in good spirits after what many may consider a fright…",2022-04-25 22:53:05+00:00,Twitter for iPhone,"{'retweet_count': 6, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,6,0,0,0
597,1518724441181614080,"""You've bested my giant and my Spaniard, but you CLEARLY weren't ready for my rattlesnake""-Vizzini #movies #princess #quotes https://t.co/m7svqVaILJ",2022-04-25 22:51:37+00:00,Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,0,0,0,0
598,1518724372898353152,"Princess Bride actor Cary Elwes, 59, bitten by a rattlesnake, shares a photo https://t.co/MqrtsVBWa4",2022-04-25 22:51:21+00:00,WordPress.com,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,0,0,0,0
599,1518724172834353153,@Cary_Elwes @UCLAHealth Wesley would have been preparing for this for years by consuming small doses of rattlesnake venom to build his immunity. J/s.,2022-04-25 22:50:33+00:00,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 19, 'quote_count': 0}",en,0,0,19,0
600,1518723369725665280,"RT @Cary_Elwes: Bit not by a ROUS but a rattlesnake. Grateful to the staff of Malibu Urgent Care, LA County Fire Dept. and the staff and me…",2022-04-25 22:47:22+00:00,Twitter for Android,"{'retweet_count': 359, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,359,0,0,0
601,1518722889268277248,‘Princess Bride’ star Cary Elwes shares he was bitten by a rattlesnake: ‘Recovering well’ https://t.co/RQMSZZTXW2,2022-04-25 22:45:27+00:00,WordPress.com,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,0,0,0,0
602,1518722880296599562,‘Princess Bride’ star Cary Elwes shares he was bitten by a rattlesnake: ‘Recovering well’ https://t.co/GIdl8Y6lvT,2022-04-25 22:45:25+00:00,WordPress.com,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,0,0,0,0
603,1518722671009275906,‘Princess Bride’ star Cary Elwes shares he was bitten by a rattlesnake: ‘Recovering well’ https://t.co/6e178s0kjW,2022-04-25 22:44:35+00:00,WordPress.com,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,0,0,0,0
604,1518722290225074176,‘Princess Bride; star Cary Elwes recovering after rattlesnake bite scare https://t.co/rMzq7kJQTn,2022-04-25 22:43:05+00:00,dlvr.it,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,0,0,0,0
605,1518722262949457921,"RT @FOX5Atlanta: Cary Elwes, known for playing Westley in ""The Princess Bride,"" was airlifted to the hospital over the weekend after he was…",2022-04-25 22:42:58+00:00,Twitter for iPhone,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,3,0,0,0
606,1518721986167382017,Imagine Someone Who's Work You Enjoyed Watching Suddenly Turning On You Like A Coiled Up Rattlesnake #avaaddamsِ,2022-04-25 22:41:52+00:00,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,0,0,0,0
607,1518721849324154887,@Cary_Elwes @UCLAHealth Was it a rattlesnake of unusual size?,2022-04-25 22:41:20+00:00,Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,0,0,0,0
608,1518721645065773056,"RT @Cary_Elwes: Bit not by a ROUS but a rattlesnake. Grateful to the staff of Malibu Urgent Care, LA County Fire Dept. and the staff and me…",2022-04-25 22:40:31+00:00,Twitter Web App,"{'retweet_count': 359, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,359,0,0,0
609,1518721535082594304,Cary Elwes Reveals Gruesome Rattlesnake Bite Photo After Being Rushed to Hospital https://t.co/cixU1ZMCx8 #CaryElwes #ThePrincessBride #RebelMoon,2022-04-25 22:40:05+00:00,dlvr.it,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,0,0,0,0
610,1518721527834763264,Ouch! Bit in his Malibu yard --&gt; Cary Elwes Airlifted to Hospital After Rattlesnake Bite https://t.co/V621WjuYyk via @Yahoo,2022-04-25 22:40:03+00:00,Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,0,0,0,0
611,1518721381147496448,"@ReelBrew You'd think he would have spent years building up an immunity to rattlesnake bites, but I guess he's been slacking.",2022-04-25 22:39:28+00:00,Twitter Web App,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",en,0,1,0,0
612,1518721293927030788,@Cary_Elwes @UCLAHealth Have you spent the last few years building up an immunity to rattlesnake venom?,2022-04-25 22:39:07+00:00,Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",en,0,0,1,0
613,1518721284007415809,"@SpreadExchge If you get bit by a rattlesnake and live, it’s fucking cool. I mean it’s approaching shark bite scar level of cool.",2022-04-25 22:39:05+00:00,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",en,0,1,1,0
614,1518721023834656768,'Princess Bride' Star Cary Elwes Airlifted to Hospital After Rattlesnake Bite: Cary Elwes got way more than he bargained for when a day of yardwork turned into a helicopter ride to the hospital after a nasty rattlesnake bite. Sources connected to Cary… https://t.co/70Cu6Ykdcu,2022-04-25 22:38:03+00:00,dlvr.it,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,0,0,0,0
615,1518721012518559744,"RT @Cary_Elwes: Bit not by a ROUS but a rattlesnake. Grateful to the staff of Malibu Urgent Care, LA County Fire Dept. and the staff and me…",2022-04-25 22:38:00+00:00,Twitter for Android,"{'retweet_count': 359, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,359,0,0,0
616,1518720207044464641,"'Princess Bride' Star Cary Elwes Was Bitten 'Not By A ROUS, But A Rattlesnake' In Real Life https://t.co/KOFdIH7F6K",2022-04-25 22:34:48+00:00,Thred,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",en,0,0,1,0
617,1518720132134039554,"RT @Cary_Elwes: Bit not by a ROUS but a rattlesnake. Grateful to the staff of Malibu Urgent Care, LA County Fire Dept. and the staff and me…",2022-04-25 22:34:30+00:00,Twitter for iPhone,"{'retweet_count': 359, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,359,0,0,0
618,1518719846540001280,@codyave I think the gorilla was a rattlesnake... https://t.co/t6IheynZY1,2022-04-25 22:33:22+00:00,Twitter Web App,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",en,0,1,0,0
619,1518719277066600451,"RT @Cary_Elwes: Bit not by a ROUS but a rattlesnake. Grateful to the staff of Malibu Urgent Care, LA County Fire Dept. and the staff and me…",2022-04-25 22:31:06+00:00,Twitter for Android,"{'retweet_count': 359, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,359,0,0,0
620,1518719170443157506,@Cary_Elwes @UCLAHealth Bit by a rattlesnake? Didn't it know who you are? How dare they. https://t.co/YvqHlPIjSB,2022-04-25 22:30:41+00:00,Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,0,0,0,0
621,1518719129267544064,"RT @Cary_Elwes: Bit not by a ROUS but a rattlesnake. Grateful to the staff of Malibu Urgent Care, LA County Fire Dept. and the staff and me…",2022-04-25 22:30:31+00:00,Twitter Web App,"{'retweet_count': 359, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,359,0,0,0
622,1518719126750908416,"Cary Elwes, known for playing Westley in ""The Princess Bride,"" was airlifted to the hospital over the weekend after he was bitten by a rattlesnake in Malibu. The actor shared a photo of his rattlesnake bite.... https://t.co/TySU12lTqk",2022-04-25 22:30:30+00:00,Twitter,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,0,0,0,0
623,1518719082924691456,@bearloga I grew up in SoCal and definitely remember casually telling my out of state cousin to “don’t worry — just walk around it” when we ran into a rattlesnake.,2022-04-25 22:30:20+00:00,Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",en,0,0,1,0
624,1518719052725821441,"Cary Elwes, known for playing Westley in ""The Princess Bride,"" was airlifted to the hospital over the weekend after he was bitten by a rattlesnake in Malibu. The actor shared a photo of his rattlesnake bite. #FOX13 https://t.co/duR6YoOv5u",2022-04-25 22:30:13+00:00,True Anthem,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",en,1,0,2,0
625,1518718745899794433,"RT @ABC7: Actor Cary Elwes, known for his role in ""The Princess Bride,"" is recovering in good spirits after what many may consider a fright…",2022-04-25 22:29:00+00:00,Twitter for iPhone,"{'retweet_count': 6, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,6,0,0,0
626,1518718731937103878,"Fox News: ‘Princess Bride’ star Cary Elwes shares he was bitten by a rattlesnake: 'Recovering well'.
https://t.co/X6GtR3Ppxy

via @GoogleNews",2022-04-25 22:28:56+00:00,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,0,0,0,0
627,1518718585983713288,"RT @Cary_Elwes: Bit not by a ROUS but a rattlesnake. Grateful to the staff of Malibu Urgent Care, LA County Fire Dept. and the staff and me…",2022-04-25 22:28:21+00:00,Twitter for iPad,"{'retweet_count': 359, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,359,0,0,0
628,1518718563137343489,"RT @Cary_Elwes: Bit not by a ROUS but a rattlesnake. Grateful to the staff of Malibu Urgent Care, LA County Fire Dept. and the staff and me…",2022-04-25 22:28:16+00:00,Twitter for Android,"{'retweet_count': 359, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,359,0,0,0
629,1518718383755186177,"If you were taking iocane powder for an extended period of time, would that help develop some sort of immunity to a rattlesnake bite for instance? Asking for a friend…@RyanMarino any idea?",2022-04-25 22:27:33+00:00,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,0,0,0,0
630,1518718068045799425,Film shoots at Rattlesnake Point are always a highlight. @ Rattlesnake Point https://t.co/QqezqPoLvy,2022-04-25 22:26:18+00:00,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,0,0,0,0
631,1518717994964291588,Apparently an immunity to iocane powder is useless against rattlesnake venom. Inconceivable!! #CaryElwes https://t.co/aEJ0UaKz3N,2022-04-25 22:26:01+00:00,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 1, 'quote_count': 1}",en,0,2,1,1
632,1518717899581628420,"RT @Cary_Elwes: Bit not by a ROUS but a rattlesnake. Grateful to the staff of Malibu Urgent Care, LA County Fire Dept. and the staff and me…",2022-04-25 22:25:38+00:00,Twitter for Android,"{'retweet_count': 359, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,359,0,0,0
633,1518717871299334144,"RT @Cary_Elwes: Bit not by a ROUS but a rattlesnake. Grateful to the staff of Malibu Urgent Care, LA County Fire Dept. and the staff and me…",2022-04-25 22:25:31+00:00,Twitter for iPhone,"{'retweet_count': 359, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,359,0,0,0
634,1518717830778269698,RT @enews: Princess Bride's Cary Elwes Airlifted to Hospital After Rattlesnake Bite https://t.co/rYBxniDwRF,2022-04-25 22:25:21+00:00,Twitter for Android,"{'retweet_count': 9, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,9,0,0,0
635,1518717759038889989,'Princess Bride; star Cary Elwes recovering after rattlesnake bite scare https://t.co/lbB96na978,2022-04-25 22:25:04+00:00,SocialNewsDesk,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,0,0,0,0
636,1518717747412467712,"RT @Cary_Elwes: Bit not by a ROUS but a rattlesnake. Grateful to the staff of Malibu Urgent Care, LA County Fire Dept. and the staff and me…",2022-04-25 22:25:02+00:00,Twitter for Android,"{'retweet_count': 359, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,359,0,0,0
637,1518717693695778820,"RT @Cary_Elwes: Bit not by a ROUS but a rattlesnake. Grateful to the staff of Malibu Urgent Care, LA County Fire Dept. and the staff and me…",2022-04-25 22:24:49+00:00,Twitter for Android,"{'retweet_count': 359, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,359,0,0,0
638,1518717676356612113,@Cary_Elwes @UCLAHealth fucking cunt rattlesnake,2022-04-25 22:24:45+00:00,Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,0,0,0,0
639,1518717642583982083,@Cary_Elwes @UCLAHealth Glad taking tiny bits of rattlesnake venom has made you immune and that your were only mostly dead.,2022-04-25 22:24:37+00:00,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,0,0,0,0
640,1518717581359726594,"RT @GildagoldAmom: 👀 Lots of 🐍🐍🐍 today.

‘Princess Bride' Star Cary Elwes Airlifted to Hospital After Rattlesnake Bite https://t.co/Xu6sPz0…",2022-04-25 22:24:22+00:00,Twitter for iPhone,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,2,0,0,0
641,1518717569254965249,"RT @Cary_Elwes: Bit not by a ROUS but a rattlesnake. Grateful to the staff of Malibu Urgent Care, LA County Fire Dept. and the staff and me…",2022-04-25 22:24:19+00:00,Twitter for iPhone,"{'retweet_count': 359, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,359,0,0,0
642,1518717461679554560,"@FOX5Atlanta @kaya_masters He’ll be ok, he’s been building up an immunity to rattlesnake poison for years.",2022-04-25 22:23:53+00:00,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",en,0,0,1,0
643,1518717215687725056,"RT @FOX5Atlanta: Cary Elwes, known for playing Westley in ""The Princess Bride,"" was airlifted to the hospital over the weekend after he was…",2022-04-25 22:22:55+00:00,Twitter Web App,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,3,0,0,0
644,1518717032203751424,"RT @GildagoldAmom: 👀 Lots of 🐍🐍🐍 today.

‘Princess Bride' Star Cary Elwes Airlifted to Hospital After Rattlesnake Bite https://t.co/Xu6sPz0…",2022-04-25 22:22:11+00:00,Twitter Web App,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,2,0,0,0
645,1518717019977363456,"RT @Cary_Elwes: Bit not by a ROUS but a rattlesnake. Grateful to the staff of Malibu Urgent Care, LA County Fire Dept. and the staff and me…",2022-04-25 22:22:08+00:00,Twitter for iPhone,"{'retweet_count': 359, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,359,0,0,0
646,1518716820655689755,"RT @FOX5Atlanta: Cary Elwes, known for playing Westley in ""The Princess Bride,"" was airlifted to the hospital over the weekend after he was…",2022-04-25 22:21:21+00:00,Twitter for iPhone,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,3,0,0,0
647,1518716502693851136,"Cary Elwes, known for playing Westley in ""The Princess Bride,"" was airlifted to the hospital over the weekend after he was bitten by a rattlesnake in Malibu. The actor shared a photo of his rattlesnake bite.  https://t.co/WTq7gMRxXQ",2022-04-25 22:20:05+00:00,True Anthem,"{'retweet_count': 3, 'reply_count': 4, 'like_count': 6, 'quote_count': 2}",en,3,4,6,2
648,1518716422825947139,"👀 Lots of 🐍🐍🐍 today.

‘Princess Bride' Star Cary Elwes Airlifted to Hospital After Rattlesnake Bite https://t.co/Xu6sPz0duy via @TMZ",2022-04-25 22:19:46+00:00,Twitter for iPad,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",en,2,0,3,0
649,1518716050203942915,RT @enews: Princess Bride's Cary Elwes Airlifted to Hospital After Rattlesnake Bite https://t.co/rYBxniDwRF,2022-04-25 22:18:17+00:00,Twitter Web App,"{'retweet_count': 9, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,9,0,0,0
650,1518716045103493120,RT @TMZ: #UPDATE: Cary Elwes just showed off his snakebite https://t.co/FhxDRC3oKn,2022-04-25 22:18:16+00:00,Twitter for iPhone,"{'retweet_count': 8, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,8,0,0,0
651,1518715851410743296,RT @enews: Princess Bride's Cary Elwes Airlifted to Hospital After Rattlesnake Bite https://t.co/rYBxniDwRF,2022-04-25 22:17:30+00:00,Twitter for Android,"{'retweet_count': 9, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,9,0,0,0
652,1518715665963642881,"RT @ABC7: Actor Cary Elwes, known for his role in ""The Princess Bride,"" is recovering in good spirits after what many may consider a fright…",2022-04-25 22:16:45+00:00,Twitter for iPhone,"{'retweet_count': 6, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,6,0,0,0
653,1518715407682711552,RT @ToxSpencer: @arcillahumeda @Cary_Elwes @UCLAHealth Only about 10% of rattlesnake bites are “dry”. The overwhelming majority result in e…,2022-04-25 22:15:44+00:00,Twitter Web App,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,1,0,0,0
654,1518715340703817734,RT @enews: Princess Bride's Cary Elwes Airlifted to Hospital After Rattlesnake Bite https://t.co/rYBxniDwRF,2022-04-25 22:15:28+00:00,Twitter Web App,"{'retweet_count': 9, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,9,0,0,0
655,1518715260299091975,Princess Bride's Cary Elwes Airlifted to Hospital After Rattlesnake Bite https://t.co/rYBxniDwRF,2022-04-25 22:15:09+00:00,SocialFlow,"{'retweet_count': 9, 'reply_count': 4, 'like_count': 32, 'quote_count': 0}",en,9,4,32,0
656,1518715173611008000,RT @FoxNews: ‘Princess Bride’ star Cary Elwes shares he was bitten by a rattlesnake: 'Recovering well' https://t.co/7HxpiM7m9A,2022-04-25 22:14:48+00:00,Twitter Web App,"{'retweet_count': 22, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,22,0,0,0
